Qel	Qelflex	Qelabwteil	Qelabw	Qww	Pers	Queber	Solltemperatur Decke	Solltemperatur Decke	
kW/HH	kW/HH	kW/HH	kW/HH	l/HH	Pers/HH	Freigabe	Celsium	Celsium	
0.138948764	0	0	0.138948764	0	2	0	28	22	6451
0.11755224	0	0	0.11755224	0	0	0	27.5	22	6451.25
0.040129108	0	0	0.040129108	0	0	0	27	22	6451.5
0.040222852	0	0	0.040222852	0	0	0	26.5	22	6451.75
0.049715952	0	0	0.049715952	0	0	0	26	22	6452
0.03511682	0	0	0.03511682	0	0	0	25.5	22	6452.25
0.055926136	0	0	0.055926136	0	0	0	25	22	6452.5
0.034571324	0	0	0.034571324	0	0	0	24.5	22	6452.75
0.0493977	0	0	0.0493977	0	0	0	24	22	6453
0.073395848	0	0	0.073395848	0	2	0	23.5	22	6453.25
0.123129976	0	0	0.123129976	0	2	0	23	22	6453.5
0.120500448	0	0	0.120500448	0	2	0	22.5	22	6453.75
0.035054156	0	0	0.035054156	0	2	0	22	22	6454
0.05548376	0	0	0.05548376	0	0	0	22	22	6454.25
0.034432136	0	0	0.034432136	0	0	0	22	22	6454.5
0.051313512	0	0	0.051313512	20	0	0	22	22	6454.75
0.888366964	0	0	0.888366964	0	0	0	22	22	6455
1.12998766	0	0	1.12998766	0	2	0	22	22	6455.25
0.044007832	0	0	0.044007832	0	2	0	22	22	6455.5
0.104232108	0	0	0.104232108	20	2	0	22	22	6455.75
0.158710356	0	0	0.158710356	0	2	1	22	22	6456
0.141544256	0	0	0.141544256	0	2	1	22	22	6456.25
0.0344594	0	0	0.0344594	0	2	1	22	22	6456.5
0.051448548	0	0	0.051448548	0	2	1	22	22	6456.75
0.0346484	0	0	0.0346484	0	2	1	22	22	6457
0.050231008	0	0	0.050231008	0	2	1	22	22	6457.25
0.039807152	0	0	0.039807152	0	2	1	22	22	6457.5
0.046211744	0	0	0.046211744	0	2	1	22	22	6457.75
0.052050048	0	0	0.052050048	0	2	1	22	22	6458
0.065609944	0	0	0.065609944	0	2	1	22	22	6458.25
0.141208404	0	0	0.141208404	0	2	1	22	22	6458.5
0.096959344	0	0	0.096959344	0	2	1	22	22	6458.75
0.11436092	0	0	0.11436092	0	2	1	22	22	6459
0.08953198	0	0	0.08953198	0	2	1	22	22	6459.25
0.073080144	0	0	0.073080144	0	2	1	22	22	6459.5
0.052313004	0	0	0.052313004	0	2	1	22	22	6459.75
0.071180316	0	0	0.071180316	0	2	1	22	22	6460
0.217998364	0	0	0.217998364	0	2	1	22	22	6460.25
0.238926272	0	0	0.238926272	60	2	1	22	22	6460.5
0.399571312	0	0	0.399571312	0	2	1	22	22	6460.75
0.412267396	0	0	0.412267396	0	2	1	22	22	6461
0.36008954	0	0	0.36008954	0	2	1	22	22	6461.25
0.309500664	0	0	0.309500664	0	2	1	22	22	6461.5
0.309183204	0	0	0.309183204	0	2	1	22	22	6461.75
0.306429252	0	0	0.306429252	0	2	1	22	22	6462
0.31859896	0	0	0.31859896	0	2	1	22	22	6462.25
0.035051656	0	0	0.035051656	0	2	1	22	22	6462.5
0.061627664	0.009723836	0.009723836	0.056765746	0	2	1	22	22	6462.75
1.472337532	1.437418252	1.437418252	0.753628406	40	2	1	22	22	6463
0.082064368	0.026792736	0.026792736	0.068668	0	0	1	22	22	6463.25
0.06074904	0.026485748	0.026485748	0.047506166	0	0	1	22	22	6463.5
0.28183096	0.150301908	0.150301908	0.206680006	0	0	1	22	22	6463.75
0.111187492	0.005252276	0.005252276	0.108561354	0	0	1	22	22	6464
0.057378292	0	0	0.057378292	0	0	1	22.5	22	6464.25
1.860045116	0	0	1.860045116	0	0	1	23	22	6464.5
0.15533352	0	0	0.15533352	0	0	1	23.5	22	6464.75
0.034985836	0	0	0.034985836	0	0	1	24	22	6465
0.051538968	0	0	0.051538968	40	2	1	24.5	22	6465.25
0.166631272	0	0	0.166631272	0	2	1	25	22	6465.5
0.112080504	0	0	0.112080504	0	2	1	25.5	22	6465.75
1.033997528	0.912895448	0.912895448	0.577549804	0	2	1	26	22	6466
0.18321146	0.110196748	0.110196748	0.128113086	0	0	1	26.5	22	6466.25
0.140849748	0.10555646	0.10555646	0.088071518	0	0	1	27	22	6466.5
0.167719648	0.115919948	0.115919948	0.109759674	0	0	1	27.5	22	6466.75
0.114248756	0.080220692	0.080220692	0.07413841	0	0	1	28	22	6467
0.055426332	0	0	0.055426332	0	2	1	28.5	22	6467.25
1.182129224	0	0	1.182129224	20	2	1	29	22	6467.5
0.863877444	0	0	0.863877444	0	2	1	29.5	22	6467.75
0.206186132	0	0	0.206186132	0	2	1	30	22	6468
0.604099276	0	0	0.604099276	0	2	0	30.5	22	6468.25
0.13561946	0	0	0.13561946	0	2	0	31	22	6468.5
0.051401232	0	0	0.051401232	0	2	0	31.5	22	6468.75
0.035343512	0	0	0.035343512	0	2	0	32	22	6469
0.057113904	0	0	0.057113904	0	2	0	32.5	22	6469.25
0.035079776	0	0	0.035079776	0	2	0	33	22	6469.5
0.04492604	0	0	0.04492604	0	2	0	33.5	22	6469.75
0.04500506	0	0	0.04500506	0	2	0	34	22	6470
0.034815076	0	0	0.034815076	0	2	0	34	22	6470.25
0.05737856	0	0	0.05737856	0	2	0	34	22	6470.5
0.075020536	0	0	0.075020536	0	2	0	34	22	6470.75
0.145434804	0	0	0.145434804	0	2	0	34	22	6471
0.135035456	0	0	0.135035456	20	2	0	34	22	6471.25
0.099310652	0	0	0.099310652	0	2	0	34	22	6471.5
0.075263588	0	0	0.075263588	0	2	0	34	22	6471.75
0.083486784	0	0	0.083486784	30	2	0	34	22	6472
0.334335048	0	0	0.334335048	40	2	0	33.5	22	6472.25
0.068822216	0	0	0.068822216	60	2	0	33	22	6472.5
0.616447904	0	0	0.616447904	0	2	0	32.5	22	6472.75
2.416962436	0.990367388	0	2.416962436	0	2	0	32	22	6473
0.981771336	0.928977664	0	0.981771336	0	2	0	31.5	22	6473.25
0.984146492	0.839964356	0	0.984146492	0	2	0	31	22	6473.5
0.900831572	0.799586772	0	0.900831572	0	2	0	30.5	22	6473.75
0.198164764	0.14268558	0	0.198164764	0	2	0	30	22	6474
0.03430958	0	0	0.03430958	0	2	0	29.5	22	6474.25
0.050205732	0	0	0.050205732	0	2	0	29	22	6474.5
0.040187684	0	0	0.040187684	0	2	0	28.5	22	6474.75
0.034799352	0	0	0.034799352	0	2	0	28	22	6475
0.055997568	0	0	0.055997568	0	0	0	27.5	22	6475.25
0.035218796	0	0	0.035218796	0	0	0	27	22	6475.5
0.093400108	0	0	0.093400108	0	0	0	26.5	22	6475.75
0.125642428	0	0	0.125642428	0	0	0	26	22	6476
0.131937232	0	0	0.131937232	0	0	0	25.5	22	6476.25
0.034721448	0	0	0.034721448	0	0	0	25	22	6476.5
0.0518745	0	0	0.0518745	0	0	0	24.5	22	6476.75
0.040345172	0	0	0.040345172	0	0	0	24	22	6477
1.068435416	1.021788196	1.021788196	0.557541318	20	2	0	23.5	22	6477.25
0.969047256	0.9238846	0.9238846	0.507104956	0	2	0	23	22	6477.5
0.123963196	0.084371292	0.084371292	0.08177755	0	2	0	22.5	22	6477.75
0.661940884	0.102830364	0.102830364	0.610525702	0	2	0	22	22	6478
1.443222384	0.021759812	0.021759812	1.432342478	0	0	0	22	22	6478.25
0.049672164	0	0	0.049672164	0	0	0	22	22	6478.5
0.100960224	0	0	0.100960224	0	0	0	22	22	6478.75
0.145544312	0	0	0.145544312	0	0	0	22	22	6479
0.041205644	0	0	0.041205644	0	2	0	22	22	6479.25
0.063987716	0	0	0.063987716	0	2	0	22	22	6479.5
0.055079736	0	0	0.055079736	0	2	0	22	22	6479.75
0.066051136	0	0	0.066051136	0	2	0	22	22	6480
0.034944104	0	0	0.034944104	0	2	0	22	22	6480.25
0.055548564	0	0	0.055548564	0	2	0	22	22	6480.5
0.035600488	0	0	0.035600488	0	2	0	22	22	6480.75
0.070045944	0	0	0.070045944	0	2	0	22	22	6481
0.126719436	0	0	0.126719436	0	2	0	22	22	6481.25
0.105463372	0	0	0.105463372	0	2	0	22	22	6481.5
0.035357876	0	0	0.035357876	0	2	0	22	22	6481.75
0.055577104	0	0	0.055577104	0	2	0	22	22	6482
0.035161892	0	0	0.035161892	0	2	0	22	22	6482.25
0.055283312	0	0	0.055283312	0	2	0	22	22	6482.5
0.035143392	0	0	0.035143392	0	2	0	22	22	6482.75
0.082502436	0	0	0.082502436	0	2	0	22	22	6483
0.080362656	0	0	0.080362656	20	2	0	22	22	6483.25
0.152702376	0	0	0.152702376	0	2	0	22	22	6483.5
0.149736916	0	0	0.149736916	0	2	0	22	22	6483.75
0.106193788	0	0	0.106193788	0	2	0	22	22	6484
0.373673348	0	0	0.373673348	10	2	0	22	22	6484.25
0.069908156	0	0	0.069908156	20	2	0	22	22	6484.5
0.04555996	0	0	0.04555996	0	2	0	22	22	6484.75
0.051998736	0	0	0.051998736	40	2	0	22	22	6485
0.034745368	0	0	0.034745368	0	2	0	22	22	6485.25
0.052317112	0	0	0.052317112	0	2	0	22	22	6485.5
0.03515592	0	0	0.03515592	0	2	0	22	22	6485.75
0.09498774	0	0	0.09498774	0	2	0	22	22	6486
0.125185528	0	0	0.125185528	0	2	0	22	22	6486.25
0.058420048	0	0	0.058420048	0	2	0	22	22	6486.5
0.041010744	0	0	0.041010744	0	2	0	22	22	6486.75
0.050264072	0	0	0.050264072	0	2	0	22	22	6487
0.03555188	0	0	0.03555188	0	0	0	22	22	6487.25
0.051632076	0	0	0.051632076	0	0	0	22	22	6487.5
0.03516478	0	0	0.03516478	0	0	0	22	22	6487.75
0.083205268	0	0	0.083205268	0	0	0	22	22	6488
0.12986642	0	0	0.12986642	0	0	0	22.5	22	6488.25
0.10689186	0	0	0.10689186	0	0	0	23	22	6488.5
0.035047312	0	0	0.035047312	0	0	0	23.5	22	6488.75
0.050967856	0	0	0.050967856	0	0	0	24	22	6489
1.03467128	0.999414604	0	1.03467128	0	2	0	24.5	22	6489.25
1.233212532	0.97532046	0	1.233212532	0	2	0	25	22	6489.5
0.795544536	0.74925602	0	0.795544536	0	2	0	25.5	22	6489.75
2.23636794	0.506809168	0	2.23636794	0	2	0	26	22	6490
0.243066748	0	0	0.243066748	0	0	0	26.5	22	6490.25
0.087818016	0	0	0.087818016	0	0	0	27	22	6490.5
0.160586144	0.003044716	0.003044716	0.159063786	0	0	0	27.5	22	6490.75
1.532708032	1.079264092	1.079264092	0.993075986	20	0	0	28	22	6491
2.057285212	0.433234884	0.433234884	1.84066777	0	2	0	28.5	22	6491.25
0.09608438	0.02751054	0.02751054	0.08232911	0	2	0	29	22	6491.5
0.372152952	0.263604484	0.263604484	0.24035071	0	2	0	29.5	22	6491.75
0.047644488	0.00642608	0.00642608	0.044431448	0	2	0	30	22	6492
0.057415552	0	0	0.057415552	0	2	0	30.5	22	6492.25
0.034662884	0	0	0.034662884	0	2	0	31	22	6492.5
0.057025524	0	0	0.057025524	0	2	0	31.5	22	6492.75
0.139928588	0	0	0.139928588	0	2	0	32	22	6493
0.099736176	0	0	0.099736176	0	2	0	32.5	22	6493.25
0.041858716	0	0	0.041858716	0	2	0	33	22	6493.5
0.045639916	0	0	0.045639916	0	2	0	33.5	22	6493.75
0.042031428	0	0	0.042031428	0	2	0	34	22	6494
0.052273724	0	0	0.052273724	0	2	0	34	22	6494.25
0.034955788	0	0	0.034955788	0	2	0	34	22	6494.5
0.050142796	0	0	0.050142796	0	2	0	34	22	6494.75
0.136294168	0	0	0.136294168	20	2	0	34	22	6495
0.19826986	0	0	0.19826986	0	2	0	34	22	6495.25
0.073822736	0	0	0.073822736	0	2	0	34	22	6495.5
0.051403012	0	0	0.051403012	0	2	0	34	22	6495.75
0.351262232	0	0	0.351262232	10	2	0	34	22	6496
0.071358636	0	0	0.071358636	20	2	0	33.5	22	6496.25
0.044984084	0	0	0.044984084	0	2	0	33	22	6496.5
1.51813522	0	0	1.51813522	90	2	0	32.5	22	6496.75
2.377212536	0	0	2.377212536	0	2	0	32	22	6497
1.936116368	0	0	1.936116368	0	2	0	31.5	22	6497.25
0.368417672	0	0	0.368417672	0	2	0	31	22	6497.5
0.310304708	0	0	0.310304708	0	2	0	30.5	22	6497.75
0.465471924	0	0	0.465471924	20	2	1	30	22	6498
0.332425696	0	0	0.332425696	0	2	1	29.5	22	6498.25
0.777966632	0.48051458	0.48051458	0.537709342	20	2	1	29	22	6498.5
0.996640556	0.691111744	0.691111744	0.651084684	0	2	1	28.5	22	6498.75
0.240680044	0.084884152	0.084884152	0.198237968	0	2	1	28	22	6499
0.161846412	0.104364172	0.104364172	0.109664326	0	2	1	27.5	22	6499.25
0.184655992	0.124354756	0.124354756	0.122478614	0	2	1	27	22	6499.5
0.779332828	0.644803592	0.001914712	0.778375472	0	2	1	26.5	22	6499.75
2.702874084	0.881026324	0	2.702874084	0	2	1	26	22	6500
1.1553029	0.782185784	0	1.1553029	0	2	1	25.5	22	6500.25
0.729310096	0.67847184	0	0.729310096	0	2	1	25	22	6500.5
0.155918676	0.121577768	0	0.155918676	20	2	1	24.5	22	6500.75
0.055554428	0	0	0.055554428	0	2	1	24	22	6501
0.034683232	0	0	0.034683232	0	2	1	23.5	22	6501.25
0.055582104	0	0	0.055582104	0	2	1	23	22	6501.5
0.093881084	0	0	0.093881084	0	2	1	22.5	22	6501.75
0.147007	0	0	0.147007	400	2	1	22	22	6502
0.089538588	0	0	0.089538588	0	2	1	22	22	6502.25
0.095931256	0	0	0.095931256	20	2	1	22	22	6502.5
0.118832464	0	0	0.118832464	20	2	1	22	22	6502.75
0.140302868	0	0	0.140302868	0	2	1	22	22	6503
0.112216464	0	0	0.112216464	0	2	1	22	22	6503.25
0.068155064	0	0	0.068155064	0	2	1	22	22	6503.5
0.035302264	0	0	0.035302264	0	2	1	22	22	6503.75
0.05016452	0	0	0.05016452	0	2	1	22	22	6504
0.03470984	0	0	0.03470984	0	0	1	22	22	6504.25
0.055348904	0	0	0.055348904	0	0	1	22	22	6504.5
0.12356798	0	0	0.12356798	0	0	1	22	22	6504.75
0.11973076	0	0	0.11973076	0	0	1	22	22	6505
0.035029844	0	0	0.035029844	0	0	1	22	22	6505.25
0.057336792	0	0	0.057336792	0	0	1	22	22	6505.5
0.034593884	0	0	0.034593884	0	0	1	22	22	6505.75
0.050637072	0	0	0.050637072	0	0	1	22	22	6506
0.040454748	0	0	0.040454748	0	2	1	22	22	6506.25
0.0473579	0	0	0.0473579	0	2	1	22	22	6506.5
0.040222764	0	0	0.040222764	0	2	1	22	22	6506.75
0.118939496	0	0	0.118939496	0	2	1	22	22	6507
0.125114196	0	0	0.125114196	0	0	1	22	22	6507.25
0.086627148	0	0	0.086627148	0	0	1	22	22	6507.5
0.040654552	0	0	0.040654552	0	0	1	22	22	6507.75
0.044932988	0	0	0.044932988	0	0	1	22	22	6508
0.154538052	0	0	0.154538052	10	2	1	22	22	6508.25
0.229380168	0	0	0.229380168	10	2	1	22	22	6508.5
0.061818772	0	0	0.061818772	10	2	1	22	22	6508.75
0.06999696	0	0	0.06999696	20	2	1	22	22	6509
0.09488974	0.00323508	0.00323508	0.0932722	80	2	1	22	22	6509.25
1.031695608	0.890194244	0.890194244	0.586598486	0	2	1	22	22	6509.5
1.395632456	1.056095464	1.056095464	0.867584724	0	2	1	22	22	6509.75
0.125444408	0.027513448	0.027513448	0.111687684	40	2	1	22	22	6510
0.846229392	0.026775168	0.026775168	0.832841808	0	2	0	22	22	6510.25
1.53060612	0.278905352	0.278905352	1.391153444	0	2	0	22	22	6510.5
0.059095324	0.008697388	0.008697388	0.05474663	0	2	0	22	22	6510.75
0.042391428	0.002248928	0.002248928	0.041266964	0	2	0	22	22	6511
0.118715192	0	0	0.118715192	0	2	0	22	22	6511.25
0.643829824	0	0	0.643829824	0	2	0	22	22	6511.5
0.156427396	0	0	0.156427396	0	2	0	22	22	6511.75
0.17573994	0	0	0.17573994	0	2	0	22	22	6512
0.093854368	0	0	0.093854368	20	2	0	22.5	22	6512.25
1.111711132	0	0	1.111711132	0	2	0	23	22	6512.5
0.750061016	0	0	0.750061016	0	2	0	23.5	22	6512.75
0.035297496	0	0	0.035297496	0	2	0	24	22	6513
0.125174444	0	0	0.125174444	0	2	0	24.5	22	6513.25
1.358542048	0	0	1.358542048	0	2	0	25	22	6513.5
0.603019768	0	0	0.603019768	0	2	0	25.5	22	6513.75
0.319192656	0	0	0.319192656	0	2	0	26	22	6514
0.366827852	0	0	0.366827852	360	2	0	26.5	22	6514.25
0.388430728	0	0	0.388430728	0	2	0	27	22	6514.5
0.358430204	0	0	0.358430204	20	2	0	27.5	22	6514.75
0.556406816	0	0	0.556406816	0	2	0	28	22	6515
0.07573	0	0	0.07573	0	2	0	28.5	22	6515.25
0.627061224	0	0	0.627061224	0	2	0	29	22	6515.5
0.094459144	0	0	0.094459144	0	2	0	29.5	22	6515.75
0.093538908	0	0	0.093538908	0	2	0	30	22	6516
0.072689348	0	0	0.072689348	0	0	0	30.5	22	6516.25
0.085897468	0	0	0.085897468	0	0	0	31	22	6516.5
0.098162264	0	0	0.098162264	0	0	0	31.5	22	6516.75
0.144516888	0	0	0.144516888	0	0	0	32	22	6517
0.058884828	0	0	0.058884828	0	0	0	32.5	22	6517.25
0.055573432	0	0	0.055573432	0	0	0	33	22	6517.5
0.034841076	0	0	0.034841076	0	0	0	33.5	22	6517.75
0.055633728	0	0	0.055633728	0	0	0	34	22	6518
0.035310188	0	0	0.035310188	0	2	0	34	22	6518.25
0.052176692	0	0	0.052176692	0	2	0	34	22	6518.5
0.035123404	0	0	0.035123404	0	2	0	34	22	6518.75
0.045380788	0	0	0.045380788	0	2	0	34	22	6519
0.093660952	0	0	0.093660952	0	0	0	34	22	6519.25
0.127794136	0	0	0.127794136	0	0	0	34	22	6519.5
0.4982571	0	0	0.4982571	20	0	0	34	22	6519.75
1.646468208	0	0	1.646468208	0	0	0	34	22	6520
0.051891008	0	0	0.051891008	0	2	0	33.5	22	6520.25
0.03459474	0	0	0.03459474	0	2	0	33	22	6520.5
0.363584076	0	0	0.363584076	70	2	0	32.5	22	6520.75
0.059818012	0	0	0.059818012	40	2	0	32	22	6521
0.056381112	0	0	0.056381112	0	2	0	31.5	22	6521.25
0.128686692	0	0	0.128686692	0	2	0	31	22	6521.5
0.142890332	0	0	0.142890332	0	2	0	30.5	22	6521.75
0.051748544	0	0	0.051748544	0	2	0	30	22	6522
0.0518124	0	0	0.0518124	0	2	0	29.5	22	6522.25
0.034845136	0	0	0.034845136	0	2	0	29	22	6522.5
0.052167372	0	0	0.052167372	0	2	0	28.5	22	6522.75
0.034953684	0	0	0.034953684	0	2	0	28	22	6523
0.05182394	0	0	0.05182394	0	2	0	27.5	22	6523.25
0.035467752	0	0	0.035467752	0	2	0	27	22	6523.5
0.049701692	0	0	0.049701692	0	2	0	26.5	22	6523.75
0.05075328	0	0	0.05075328	0	2	0	26	22	6524
0.126970956	0	0	0.126970956	0	2	0	25.5	22	6524.25
0.103087788	0	0	0.103087788	0	2	0	25	22	6524.5
0.039863368	0	0	0.039863368	0	2	0	24.5	22	6524.75
0.050067044	0	0	0.050067044	0	2	0	24	22	6525
0.035038904	0	0	0.035038904	0	2	0	23.5	22	6525.25
0.045449332	0	0	0.045449332	0	2	0	23	22	6525.5
0.046672888	0	0	0.046672888	0	2	0	22.5	22	6525.75
0.03452352	0	0	0.03452352	0	2	0	22	22	6526
0.129045548	0	0	0.129045548	20	2	0	22	22	6526.25
1.620107428	0	0	1.620107428	20	2	0	22	22	6526.5
0.074126536	0	0	0.074126536	0	2	0	22	22	6526.75
0.03502618	0	0	0.03502618	0	2	0	22	22	6527
0.33829554	0	0	0.33829554	0	2	0	22	22	6527.25
0.328683	0	0	0.328683	0	2	0	22	22	6527.5
0.335468728	0	0	0.335468728	0	2	0	22	22	6527.75
0.311104068	0	0	0.311104068	0	2	0	22	22	6528
0.324324276	0	0	0.324324276	0	0	0	22	22	6528.25
0.08385026	0	0	0.08385026	0	0	0	22	22	6528.5
0.14561596	0	0	0.14561596	0	0	0	22	22	6528.75
0.094121932	0	0	0.094121932	0	0	0	22	22	6529
0.052154824	0	0	0.052154824	0	0	0	22	22	6529.25
0.035438368	0	0	0.035438368	0	0	0	22	22	6529.5
0.05462348	0	0	0.05462348	0	0	0	22	22	6529.75
0.035282392	0	0	0.035282392	0	0	0	22	22	6530
0.051956404	0	0	0.051956404	0	2	0	22	22	6530.25
0.035315844	0	0	0.035315844	0	2	0	22	22	6530.5
0.093862768	0	0	0.093862768	0	2	0	22	22	6530.75
0.126596556	0	0	0.126596556	0	2	0	22	22	6531
0.084875312	0	0	0.084875312	0	0	0	22	22	6531.25
0.034012548	0	0	0.034012548	0	0	0	22	22	6531.5
0.106305288	0	0	0.106305288	20	0	0	22	22	6531.75
0.423865192	0	0	0.423865192	50	0	0	22	22	6532
0.1412987	0	0	0.1412987	20	2	0	22	22	6532.25
0.118811656	0	0	0.118811656	0	2	0	22	22	6532.5
0.228271028	0	0	0.228271028	10	2	0	22	22	6532.75
0.257210264	0	0	0.257210264	10	2	0	22	22	6533
0.148395404	0	0	0.148395404	10	2	0	22	22	6533.25
0.119149608	0	0	0.119149608	0	2	0	22	22	6533.5
0.056724296	0	0	0.056724296	0	2	0	22	22	6533.75
0.035055988	0	0	0.035055988	0	2	0	22	22	6534
0.057786016	0	0	0.057786016	0	2	0	22	22	6534.25
0.035025416	0	0	0.035025416	0	2	0	22	22	6534.5
0.051881008	0	0	0.051881008	0	2	0	22	22	6534.75
0.035169112	0	0	0.035169112	0	2	0	22	22	6535
0.050225016	0	0	0.050225016	0	2	0	22	22	6535.25
0.04017066	0	0	0.04017066	0	2	0	22	22	6535.5
0.09909502	0	0	0.09909502	0	2	0	22	22	6535.75
0.139697024	0	0	0.139697024	0	2	0	22	22	6536
0.035412076	0	0	0.035412076	0	2	0	22.5	22	6536.25
0.050253644	0	0	0.050253644	0	2	0	23	22	6536.5
0.034569028	0	0	0.034569028	0	2	0	23.5	22	6536.75
0.05738462	0	0	0.05738462	0	2	0	24	22	6537
0.034950892	0	0	0.034950892	0	2	0	24.5	22	6537.25
0.044742696	0	0	0.044742696	20	2	0	25	22	6537.5
0.219990228	0	0	0.219990228	0	2	0	25.5	22	6537.75
0.14344474	0	0	0.14344474	0	2	0	26	22	6538
1.613615208	0.8267581	0.8267581	1.200236158	0	2	0	26.5	22	6538.25
1.660780552	0.08851742	0.08851742	1.616521842	0	2	0	27	22	6538.5
0.175715348	0.141042136	0.141042136	0.10519428	0	2	0	27.5	22	6538.75
0.141705168	0.089458772	0.089458772	0.096975782	0	2	0	28	22	6539
0.126906212	0	0	0.126906212	20	2	0	28.5	22	6539.25
0.5968281	0	0	0.5968281	0	2	0	29	22	6539.5
0.391949964	0	0	0.391949964	0	2	0	29.5	22	6539.75
0.854469412	0	0	0.854469412	0	2	1	30	22	6540
0.353041072	0	0	0.353041072	0	0	1	30.5	22	6540.25
0.356177976	0	0	0.356177976	0	0	1	31	22	6540.5
0.286535912	0	0	0.286535912	0	0	1	31.5	22	6540.75
0.167274484	0	0	0.167274484	0	0	1	32	22	6541
0.1183071	0	0	0.1183071	0	0	1	32.5	22	6541.25
0.050106172	0	0	0.050106172	0	0	1	33	22	6541.5
0.035036224	0	0	0.035036224	0	0	1	33.5	22	6541.75
0.052636552	0	0	0.052636552	0	0	1	34	22	6542
0.03501	0	0	0.03501	0	2	1	34	22	6542.25
0.050560692	0	0	0.050560692	0	2	1	34	22	6542.5
0.03483382	0	0	0.03483382	0	2	1	34	22	6542.75
0.052484848	0	0	0.052484848	0	2	1	34	22	6543
0.106389912	0	0	0.106389912	0	0	1	34	22	6543.25
0.149907328	0	0	0.149907328	20	0	1	34	22	6543.5
0.095308408	0	0	0.095308408	0	0	1	34	22	6543.75
0.089259972	0	0	0.089259972	20	0	1	34	22	6544
0.364974964	0	0	0.364974964	20	2	1	33.5	22	6544.25
0.048999496	0	0	0.048999496	20	2	1	33	22	6544.5
0.06022498	0	0	0.06022498	20	2	1	32.5	22	6544.75
0.03486618	0	0	0.03486618	20	2	1	32	22	6545
0.057609264	0	0	0.057609264	0	2	1	31.5	22	6545.25
0.075576352	0	0	0.075576352	0	2	1	31	22	6545.5
0.141372952	0	0	0.141372952	0	2	1	30.5	22	6545.75
0.066378	0	0	0.066378	0	2	1	30	22	6546
0.057418876	0	0	0.057418876	0	2	1	29.5	22	6546.25
0.035362544	0	0	0.035362544	0	2	1	29	22	6546.5
0.051943148	0	0	0.051943148	0	2	1	28.5	22	6546.75
0.034865632	0	0	0.034865632	0	2	1	28	22	6547
0.054972776	0	0	0.054972776	0	2	1	27.5	22	6547.25
0.035508732	0	0	0.035508732	0	2	1	27	22	6547.5
0.069747832	0	0	0.069747832	0	2	1	26.5	22	6547.75
0.135499776	0	0	0.135499776	0	2	1	26	22	6548
0.115919644	0	0	0.115919644	0	2	1	25.5	22	6548.25
0.046647892	0	0	0.046647892	0	2	1	25	22	6548.5
0.05036102	0	0	0.05036102	0	2	1	24.5	22	6548.75
0.034776524	0	0	0.034776524	0	2	1	24	22	6549
0.049501516	0	0	0.049501516	0	2	1	23.5	22	6549.25
0.03519864	0	0	0.03519864	0	2	1	23	22	6549.5
0.05205446	0	0	0.05205446	0	2	1	22.5	22	6549.75
0.03526822	0	0	0.03526822	0	2	1	22	22	6550
0.051864452	0	0	0.051864452	0	2	1	22	22	6550.25
0.121302468	0	0	0.121302468	0	2	1	22	22	6550.5
0.9683548	0.844969504	0	0.9683548	20	2	1	22	22	6550.75
2.44947302	0.842714884	0	2.44947302	0	2	1	22	22	6551
1.130941472	0.768596968	0	1.130941472	0	2	1	22	22	6551.25
0.72270144	0.67938416	0	0.72270144	0	2	1	22	22	6551.5
1.027530472	0	0	1.027530472	0	2	1	22	22	6551.75
2.5742466	0	0	2.5742466	0	2	1	22	22	6552
0.744644248	0	0	0.744644248	0	0	0	22	22	6552.25
0.040656084	0	0	0.040656084	0	0	0	22	22	6552.5
0.14077828	0	0	0.14077828	0	0	0	22	22	6552.75
0.115452608	0	0	0.115452608	0	0	0	22	22	6553
0.055114732	0	0	0.055114732	0	0	0	22	22	6553.25
0.034716744	0	0	0.034716744	0	0	0	22	22	6553.5
0.054880048	0	0	0.054880048	0	0	0	22	22	6553.75
0.0347438	0	0	0.0347438	0	0	0	22	22	6554
0.05192206	0	0	0.05192206	0	2	0	22	22	6554.25
0.034529324	0	0	0.034529324	0	2	0	22	22	6554.5
0.056749028	0	0	0.056749028	0	2	0	22	22	6554.75
0.052947508	0	0	0.052947508	0	2	0	22	22	6555
0.1375759	0	0	0.1375759	0	0	0	22	22	6555.25
0.107565872	0	0	0.107565872	0	0	0	22	22	6555.5
0.090422192	0	0	0.090422192	0	0	0	22	22	6555.75
0.114279648	0	0	0.114279648	0	0	0	22	22	6556
0.129280744	0	0	0.129280744	0	2	0	22	22	6556.25
0.294137176	0	0	0.294137176	10	2	0	22	22	6556.5
0.224660816	0	0	0.224660816	10	2	0	22	22	6556.75
0.05896864	0	0	0.05896864	10	2	0	22	22	6557
0.036691148	0	0	0.036691148	0	2	0	22	22	6557.25
0.103877404	0	0	0.103877404	0	2	0	22	22	6557.5
0.126101952	0	0	0.126101952	0	2	0	22	22	6557.75
0.090404072	0	0	0.090404072	0	2	0	22	22	6558
0.035138948	0	0	0.035138948	0	2	0	22	22	6558.25
0.051897568	0	0	0.051897568	0	2	0	22	22	6558.5
0.0343657	0	0	0.0343657	0	2	0	22	22	6558.75
0.0514721	0	0	0.0514721	0	2	0	22	22	6559
0.034445864	0	0	0.034445864	0	2	0	22	22	6559.25
0.051642552	0	0	0.051642552	0	2	0	22	22	6559.5
0.034876764	0	0	0.034876764	0	2	0	22	22	6559.75
