1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
Nutzung	Qel_MFH_groﬂ	WW_MFH_groﬂ	EW_MFH_groﬂ	WindAPG_2013	WindAPG_2014	WindAPG_2015	Wind_2030_TU	WEB_2013	WEB_2014	WEB_2015	WEB_2016	CO2_Strommix_2015	CO2_Strommix_2050opti	Laufwasser	PV	Wind	Nachfrage	Differenz1	Biomasse_opt	Differenz2	Geothermie_opt	Differenz3	‹berschuss_2050	Unterschuss_2050	Taussen_48Stunden	IGS_48Stunden	IGN_48Stunden	Leistung Klein
Einheit	KW_ges1000000kWh/a	KW_ges1000000kWh/a	100_EW	1.37	2.176	2.549	6.677	0	0	4.53	0	52.4	453.5	9	9.5	4.4	13	10.6	0.3	10.3	2.5	7.8	9.4	7.8	ta                       	igs                      	ign                      	Pklein
Dienstleistung	Lastsyn	WW	Anzahl_Pers	GW	GW	GW	GW	MW	MW	MW	MW	CO2 [g/kWh]	CO2 [g/kWh]	GW	GW	GW	GW	GW	GW	GW	GW	GW	GW	GW	∞C	W/m≤	W/m≤	W
4494	98.28	52.99	80	0.2217485	0.046757	1.2733575	2.703537792	0	0	0	0	35.29808306	258.6917403	4.790474808	0.57382973	0.09538428	8.939577844	3.479889025	0.270098507	3.209790519	2.467812283	0.741978236	0	0.741978236	20.25	12.41195336	12.41195336	12.41195336
4495	130.23	106.85	80	0.1437718	0.0186698	1.240439	2.307310798	0	0	0	0	36.77310398	276.6668062	4.435347878	1.970036447	0.03808629	10.2610382	3.817567589	0.270098507	3.547469082	2.467812283	1.079656799	0	1.079656799	19.6	31.8110392	31.81640122	31.81640122
4496	142.18	159.84	80	0.1046968	0.008211	1.320397	2.707915992	0	0	0	0	39.02399414	285.0108025	4.704429406	3.697022054	0.01675044	10.75668219	2.338480292	0.270098507	2.068381786	2.467812283	-0.399430498	0.399430498	0	19.3	92.0646274	89.26196418	89.26196418
4497	144.64	159.84	20	0.0839135	0.0057675	1.498352	5.317322511	0	0	0	0	39.89135898	283.9384061	4.692508759	5.525878023	0.0117657	10.92832044	0.698167962	0.270098507	0.428069455	2.467812283	-2.039742828	2.039742828	0	19.9	124.1668688	115.4626567	115.4626567
4498	139.8	133.35	20	0.093331	0.0101153	1.5373763	5.960917737	0	0	0	0	36.42296473	271.7949048	4.895159769	7.151305883	0.02063511	11.03610824	-1.030992526	0	-1.030992526	0	-1.030992526	1.030992526	0	20.5	112.6853209	106.4183711	106.4183711
4499	142.51	80.36	20	0.1304855	0.0584383	1.3605375	5.65661608	0	0	0	0	36.67364709	257.6777995	5.137040546	8.186741374	0.11921403	10.91842812	-2.524567831	0	-2.524567831	0	-2.524567831	2.524567831	0	21	144.1552641	130.2169806	130.2169806
4500	158.42	133.35	20	0.1206393	0.102491	1.2540718	5.388330337	0	0	0.00075	0	36.73230623	250.0546586	5.128587723	8.548805052	0.20908164	10.51348518	-3.372989234	0	-3.372989234	0	-3.372989234	3.372989234	0	21.2	175.5624531	146.3731029	146.3731029
4501	153.3	159.84	20	0.1150068	0.1030593	1.4263723	5.216623937	0	0	0.027339	0	37.02850452	243.9205279	4.754387757	8.456985016	0.21024087	10.34865593	-3.07295771	0	-3.07295771	0	-3.07295771	3.07295771	0	21.35	248.2269937	166.0445939	166.0445939
4502	132.29	159.84	20	0.1483273	0.106956	1.6239763	5.078710669	0	0	0.02196	0	36.72128635	249.8845243	4.716566793	7.925498232	0.21819024	10.09184092	-2.768414348	0	-2.768414348	0	-2.768414348	2.768414348	0	22.45	351.0661948	177.1564379	177.1564379
4503	119.24	133.35	50	0.2093748	0.1453983	1.666663	5.212245737	0	0	0.017205	0	36.74685236	240.2055627	4.009889127	7.118532677	0.29661243	10.04751817	-1.377516069	0	-1.377516069	0	-1.377516069	1.377516069	0	23.45	361.2765887	129.9283276	129.9283276
4504	115.23	133.35	50	0.313454	0.1625045	1.6311798	4.93641921	0	0	0.084477	0	35.68833248	237.5451807	4.143292011	6.079747078	0.33150918	9.90054649	-0.654001779	0	-0.654001779	0	-0.654001779	0.654001779	0	24.05	209.6098902	116.9684315	116.9684315
4505	122.98	240.2	50	0.4026705	0.2262363	1.4825788	4.759102156	0	0	0.199002	0	38.55333785	243.9906091	4.628895848	4.612996781	0.46152195	9.97493163	0.271517051	0.270098507	0.001418544	2.467812283	-2.466393739	2.466393739	0	24.45	99.29823273	144.5463216	144.5463216
4506	142.73	186.33	80	0.4122483	0.3326693	1.2846943	3.555097466	0	0	0.376509	0	36.72572118	234.8326495	4.884756294	2.933537922	0.67864527	9.813314176	1.316374689	0.270098507	1.046276183	2.467812283	-1.4215361	1.4215361	0	24.35	59.07574836	96.63775455	96.63775455
4507	165.8	106.85	80	0.3500295	0.4033525	1.0846893	2.489006043	0	0	0.324552	0	33.88594892	240.9270372	5.910907317	1.27258398	0.8228391	9.28696544	1.280635043	0.270098507	1.010536536	2.467812283	-1.457275747	1.457275747	0	23.75	14.38637219	15.21362919	15.21362919
4508	167.23	106.85	80	0.3240205	0.7349343	0.9482185	1.309081455	0	0	0.287181	0	31.55318828	209.6093775	5.670110235	0.307314133	1.49926587	8.639853265	1.163163027	0.270098507	0.89306452	2.467812283	-1.574747763	1.574747763	0	22.5	0	0	0
4509	158.14	52.99	80	0.3513063	1.0830665	0.916084	1.153655395	0	0	0.311556	0	27.23504618	187.8595324	5.938541546	0.017763041	2.20945566	8.311993374	0.146233127	0.270098507	-0.123865379	0	-0.123865379	0.123865379	0	20.75	0	0	0
4510	145.07	52.99	80	0.3541705	1.1262578	0.7945435	1.512667702	0	0	0.527688	0	29.85233517	228.6283607	5.271743864	0	2.29756581	7.897158112	0.327848437	0.270098507	0.057749931	2.467812283	-2.410062352	2.410062352	0	19.3	0	0	0
4511	112.51	52.99	80	0.4070548	1.1185548	0.5967255	2.038051563	0	0	0.412062	0	30.37389447	250.3327767	4.476094819	0	2.28185169	7.11181034	0.353863831	0.270098507	0.083765324	2.467812283	-2.384046959	2.384046959	0	18.6	0	0	0
4512	73.89	26.49	80	0.4093305	1.2293535	0.5294008	2.191288523	0	0	0.197652	0	19.39695974	250.8284734	4.574927825	0	2.50788114	6.626315619	-0.456493346	0	-0.456493346	0	-0.456493346	0.456493346	0	18.7	0	0	0
4513	64.58	26.49	80	0.4496578	1.1428833	0.5202395	2.011782369	0	0	0.138363	0	19.84712572	228.389576	4.966900393	0	2.33148183	6.443114912	-0.855267312	0	-0.855267312	0	-0.855267312	0.855267312	0	18.8	0	0	0
4514	52.53	26.49	80	0.4241475	1.0148648	0.5400823	1.904516504	0	0	0.216948	0	20.27447311	225.4350383	5.153946192	0	2.07032409	6.277771777	-0.946498505	0	-0.946498505	0	-0.946498505	0.946498505	0	18.35	0	0	0
4515	50.22	26.49	80	0.3815168	1.1664185	0.6556143	1.49296581	0	0	0.145755	0	19.65489588	274.435514	4.739649502	0	2.37949374	5.870516348	-1.248626893	0	-1.248626893	0	-1.248626893	1.248626893	0	18.3	0	0	0
4516	50.7	26.49	80	0.3567545	0.8535955	0.7718655	1.188680989	0	0	2.795523	0	20.4332171	312.6282788	4.605379661	0	1.74133482	6.290105065	-0.056609417	0	-0.056609417	0	-0.056609417	0.056609417	0	18.15	5.198776072	23.91130719	23.91130719
4517	51.85	26.49	80	0.3234938	0.4514368	0.760248	1.184302789	0	0	3.14994	0	33.1666196	306.6035186	4.901878679	0.021575072	0.92093097	7.096522202	1.252137481	0.270098507	0.982038975	2.467812283	-1.485773309	1.485773309	0	17.9	33.53263428	204.5632143	204.5632143
4518	63.95	26.49	80	0.2734948	0.4289693	0.6469393	0.961014649	0	0	2.671656	0	33.65551664	277.6924041	4.998761034	0.382360297	0.87509727	8.552364007	2.296145407	0.270098507	2.0260469	2.467812283	-0.441765383	0.441765383	0	19.35	67.38564667	217.2712771	217.2712771
4519	93.47	26.49	80	0.198274	0.2442875	0.3218095	0.750861101	0	0	0.240939	0	26.19021444	274.1193669	8.281599024	1.36676029	0.4983465	9.838751581	-0.307954233	0	-0.307954233	0	-0.307954233	0.307954233	0	21.3	96.09103876	147.5021123	147.5021123
4520	128.88	52.99	80	0.1547563	0.1201005	0.2150155	0.582300448	0	0	0.021648	0	28.09698541	275.3543737	8.957608115	2.418978984	0.24500502	10.67497416	-0.946617955	0	-0.946617955	0	-0.946617955	0.946617955	0	22.95	200.732211	119.3745901	119.3745901
4521	156.36	80.36	80	0.1676168	0.2384558	0.1935378	0.326175814	0	0	0.119526	0	29.86111485	280.6802533	7.727830756	3.597932563	0.48644973	10.63155071	-1.180662336	0	-1.180662336	0	-1.180662336	1.180662336	0	24.4	336.5119354	146.4502966	146.4502966
4522	165.5	159.84	20	0.1794058	0.6295148	0.2604433	0.284582928	0	0	2.466195	0	30.7399682	241.4253682	6.348720194	4.77842122	1.28421009	10.95401479	-1.457336712	0	-1.457336712	0	-1.457336712	1.457336712	0	24.95	455.4997199	153.1395125	153.1395125
4523	171.8	159.84	20	0.1592223	0.8008123	0.3581583	0.260502835	0	0	2.158659	0	31.85865459	263.717264	4.66725866	5.384095644	1.63365699	10.898515	-0.786496296	0	-0.786496296	0	-0.786496296	0.786496296	0	25.4	475.1765152	174.4836992	174.4836992
4524	182.84	212.82	20	0.1486108	0.6682675	0.4147433	0.264881035	0	0	0.357666	0	31.56537675	289.1685918	6.099361919	5.521557409	1.3632657	10.95825436	-2.025930669	0	-2.025930669	0	-2.025930669	2.025930669	0	25.6	310.581931	177.864062	177.864062
4525	176.67	212.82	20	0.137527	0.4802805	0.4318148	0.319608513	0	0	0.13005	0	32.44059149	273.339144	5.361907308	5.276089639	0.97977222	10.84314368	-0.774625491	0	-0.774625491	0	-0.774625491	0.774625491	0	26.25	488.7087138	170.206971	170.206971
4526	157.79	186.33	20	0.1385765	0.861039	0.3840428	0.652351627	0	0	0.593688	0	30.08619752	230.0351813	5.370251762	4.439491021	1.75651956	10.27067358	-1.295588758	0	-1.295588758	0	-1.295588758	1.295588758	0	26.95	471.1735715	140.5448894	140.5448894
4527	148.96	133.35	20	0.1718048	0.8875305	0.3183128	0.623893334	0	0	0.077091	0	28.69519698	299.3064993	6.134148536	3.731372331	1.81056222	10.29611099	-1.379972098	0	-1.379972098	0	-1.379972098	1.379972098	0	27	348.2182885	132.7917988	132.7917988
4528	145.39	106.85	50	0.2087848	0.331817	0.2786758	0.339310415	0	0	0	0	35.80755479	283.4728751	6.028379881	3.275645591	0.67690668	10.30214916	0.32121701	0.270098507	0.051118503	2.467812283	-2.41669378	2.41669378	0	26.75	201.5816843	117.3062703	117.3062703
4529	149.53	133.35	50	0.2241133	0.7262143	0.2074928	0.161993361	0	0	0.18261	0	26.796795	242.8261604	7.262383651	2.401444572	1.48147707	9.765265743	-1.380039549	0	-1.380039549	0	-1.380039549	1.380039549	0	26.6	93.14196691	143.8527044	143.8527044
4530	167.15	159.84	50	0.24391	0.816342	0.138674	0.133535068	0	0	0.447615	0	24.8023698	274.9480696	8.319094879	1.468518669	1.66533768	9.883716691	-1.569234537	0	-1.569234537	0	-1.569234537	1.569234537	0	26.5	66.61447138	207.2399086	207.2399086
4531	181.08	159.84	80	0.2648348	0.7507405	0.0595763	0.170749753	0	0	0.525171	0	23.68251688	248.1473785	8.477314384	0.784895898	1.53151062	9.796741321	-0.996979582	0	-0.996979582	0	-0.996979582	0.996979582	0	25.75	29.80787567	173.2976587	173.2976587
4532	173.58	106.85	80	0.3166143	0.8510128	0.0148093	0.234233641	0	0	1.096533	0	22.44647288	275.5665338	8.344453348	0.306315633	1.73606601	9.11237234	-1.274462651	0	-1.274462651	0	-1.274462651	1.274462651	0	24.25	0	0	0
4533	154.43	106.85	100	0.4032538	0.635124	0.0024705	0.350255907	0	0	1.495617	0	22.28094239	299.6905762	8.008941302	0.037341112	1.29565296	8.777703446	-0.564231928	0	-0.564231928	0	-0.564231928	0.564231928	0	22.2	0	0	0
4534	149.18	52.99	100	0.3455023	0.6595885	0.0033263	0.626082434	0	0	1.855971	0	22.03037751	308.9233691	7.535474851	0	1.34556054	8.525384941	-0.355650451	0	-0.355650451	0	-0.355650451	0.355650451	0	21.2	0	0	0
4535	125.14	52.99	80	0.2291918	0.8168413	0.013512	0.893152569	0	0	1.929036	0	21.60548044	265.5005757	7.380398062	0	1.66635615	7.532169887	-1.514584326	0	-1.514584326	0	-1.514584326	1.514584326	0	20.6	0	0	0
4536	83.33	26.49	80	0.1755723	1.1655728	0.0297938	0.886585269	0	0	0.971802	0	19.72795902	238.8868198	4.857880652	0	2.37776841	7.137761632	-0.09788743	0	-0.09788743	0	-0.09788743	0.09788743	0	19.75	0	0	0
4537	89.95	26.49	80	0.165168	1.1223228	0.0276048	0.59981324	0	0	0.513282	0	27.71358928	265.3408757	4.408363867	0	2.28953841	6.74129783	0.043395553	0.270098507	-0.226702953	0	-0.226702953	0.226702953	0	19.55	0	0	0
4538	66.91	26.49	80	0.202623	0.785411	0.0244495	0.409361595	0	0	0.563475	0	29.1181454	297.0346617	4.929187799	0	1.60223844	6.738856867	0.207430628	0.270098507	-0.062667879	0	-0.062667879	0.062667879	0	19.6	0	0	0
4539	54.69	52.99	80	0.2150925	0.690151	0.0211635	0.413739795	0	0	0.519432	0	21.25202529	301.5940183	5.252562459	0	1.40790804	6.540496494	-0.119974005	0	-0.119974005	0	-0.119974005	0.119974005	0	20.1	0	0	0
4540	50.8	52.99	80	0.1737058	0.5907658	0.0445075	0.560409455	0	0	0.673536	0	29.72299742	310.9167011	5.509398231	0	1.20516213	6.824290577	0.109730216	0.270098507	-0.160368291	0	-0.160368291	0.160368291	0	20.95	2.570559318	2.894878125	2.894878125
4541	50.17	106.85	80	0.1233193	0.5663848	0.068885	0.917232662	0	0	0.557295	0	32.01979235	299.7644695	5.560331907	0.049869025	1.15542489	7.567628088	0.802002266	0.270098507	0.53190376	2.467812283	-1.935908523	1.935908523	0	21.45	6.692605627	6.692605627	6.692605627
4542	48.97	159.84	80	0.0811678	0.4742683	0.085319	0.709268215	0	0	0.465114	0	32.33356833	273.1644255	6.487649924	0.578896886	0.96750723	8.787981186	0.753927146	0.270098507	0.48382864	2.467812283	-1.983983644	1.983983644	0	21.2	12.92817977	12.92817977	12.92817977
4543	51.53	266.69	80	0.0343375	0.4057615	0.0630575	0.52319476	0	0	0.728811	0	34.7444463	263.5126278	5.647244265	1.907135593	0.82775346	9.818838461	1.436705142	0.270098507	1.166606636	2.467812283	-1.301205648	1.301205648	0	19.85	24.00153449	24.00153449	24.00153449
4544	69.77	266.69	60	0.016977	0.399915	0.041121	0.488169175	0	0	0.186099	0	29.47002513	269.9697129	7.1896677	3.502645772	0.8158266	10.17637532	-1.331764747	0	-1.331764747	0	-1.331764747	1.331764747	0	18.2	41.99036804	41.69856231	41.69856231
4545	112.89	212.82	30	0.007959	0.5661853	0.075536	0.496925567	0	0	0.464862	0	31.34390569	273.4197067	6.332356396	5.126048637	1.15501791	10.25127435	-2.362148591	0	-2.362148591	0	-2.362148591	2.362148591	0	17.85	298.3382495	150.200115	150.200115
4546	160.88	133.35	30	0.012574	0.6431523	0.1395595	0.271448327	0	0	0.968952	0	32.7052942	262.4505727	5.768834871	6.400918902	1.31203059	10.47327353	-3.008510838	0	-3.008510838	0	-3.008510838	3.008510838	0	19.25	438.2561418	142.9177731	142.9177731
4547	187.33	106.85	30	0.0104995	0.7893353	0.2463268	0.332743114	0	0	0.960867	0	33.23072139	244.9334553	5.355080028	7.241576844	1.61024391	10.36998224	-3.836918539	0	-3.836918539	0	-3.836918539	3.836918539	0	20.85	228.0417698	160.9576005	160.9576005
4548	206.53	159.84	30	0.0082738	0.8534175	0.3102563	0.383092401	0	0	0.608295	0	33.54804721	264.4441257	5.229804859	7.788185775	1.7409717	10.26142362	-4.497538715	0	-4.497538715	0	-4.497538715	4.497538715	0	21.6	222.5114545	157.1932066	157.1932066
4549	210.27	212.82	30	0.0063018	0.8955173	0.3063633	0.409361595	0	0	1.662483	0	33.33546763	257.1228525	5.453479556	7.862676698	1.82685519	10.16532675	-4.97768469	0	-4.97768469	0	-4.97768469	4.97768469	0	22.6	348.1936452	170.1138196	170.1138196
4550	176.06	133.35	30	0.0054605	1.2502848	0.286208	0.258313734	0	0	2.044857	0	32.48349776	214.3128042	4.812040344	7.639381234	2.55058089	9.821536367	-5.1804661	0	-5.1804661	0	-5.1804661	5.1804661	0	23.8	247.3806064	156.1673038	156.1673038
4551	144.64	79.48	30	0.0079295	1.6309635	0.3016365	0.170749753	0	0	3.065412	0	30.9080155	216.5717241	4.213190354	6.765693462	3.32716554	9.506138235	-4.799911121	0	-4.799911121	0	-4.799911121	4.799911121	0	24.5	337.0136948	113.836076	113.836076
4552	124.86	79.48	30	0.0116643	1.6865238	0.2854425	0.238611842	0	0	3.427899	0	29.37306319	216.9414079	4.200619489	5.48942343	3.44050845	9.56022484	-3.570326529	0	-3.570326529	0	-3.570326529	3.570326529	0	24.75	171.5360445	123.9567232	123.9567232
4553	108.8	133.35	30	0.0180923	1.690866	0.2385108	0.571354947	0	0	3.12378	0	27.66274744	225.6240828	4.198993946	4.202267877	3.44936664	9.322680585	-2.527947879	0	-2.527947879	0	-2.527947879	2.527947879	0	24.75	81.36239981	135.6585709	135.6585709
4554	109.98	159.84	80	0.0203945	1.2297648	0.2476923	1.438238322	0	0	1.862046	0	26.63923467	274.5904361	5.037557323	2.860978677	2.50872009	9.406444162	-1.000811929	0	-1.000811929	0	-1.000811929	1.000811929	0	24.65	60.54653108	231.7062707	231.7062707
4555	127.15	159.84	80	0.024933	0.7873008	0.3047835	3.555097466	0	0	2.064096	0	32.56529786	288.5397274	5.778804867	1.398861608	1.60609353	9.125476458	0.341716452	0.270098507	0.071617946	2.467812283	-2.396194338	2.396194338	0	23.65	26.16130388	96.38952039	96.38952039
4556	152.62	133.35	80	0.0379943	0.7329275	0.312086	4.419791741	0	0	1.095789	0	31.3933564	272.1216207	6.119193542	0.425207158	1.4951721	8.80673806	0.76716526	0.270098507	0.497066754	2.467812283	-1.97074553	1.97074553	0	22.3	0	0	0
4557	160.05	106.85	80	0.0435145	0.784705	0.372273	5.932459444	0	0	1.439799	0	30.72653993	260.2577561	6.087441272	0.052729215	1.6007982	8.508683614	0.767714927	0.270098507	0.497616421	2.467812283	-1.970195863	1.970195863	0	21.35	0	0	0
4558	151.09	52.99	80	0.036094	0.7768893	0.2935783	6.322119146	0	0	0.566517	0	28.26438054	276.3758364	6.361291059	0	1.58485407	8.002119527	0.055974398	0.270098507	-0.214124108	0	-0.214124108	0.214124108	0	21	0	0	0
4559	140.75	52.99	80	0.0217083	0.8755273	0.272041	6.387792125	0	0	0.991986	0	30.97059374	260.9622509	5.083614371	0	1.78607559	7.497482516	0.627792555	0.270098507	0.357694049	2.467812283	-2.110118235	2.110118235	0	21.3	0	0	0
4560	73.89	26.49	80	0.020686	1.0100273	0.3089703	6.295849952	0	0	0.996558	0	27.91922749	293.5484217	5.031705369	0	2.06045559	7.135834556	0.043673597	0.270098507	-0.226424909	0	-0.226424909	0.226424909	0	21.85	0	0	0
4561	55.04	26.49	80	0.0332778	0.675602	0.416111	6.105398297	0	0	0.399162	0	29.24709871	308.1828271	5.541042132	0	1.37822808	7.023164837	0.103894625	0.270098507	-0.166203882	0	-0.166203882	0.166203882	0	22.4	0	0	0
4562	49.97	26.49	80	0.0517938	0.6566223	0.6324078	5.993754232	0	0	1.343007	0	29.36713116	303.9999225	5.512757686	0	1.33950939	6.917432591	0.065165515	0.270098507	-0.204932991	0	-0.204932991	0.204932991	0	22.7	0	0	0
4563	47.06	52.99	80	0.077575	0.6167825	1.0530178	5.709171304	0	0	1.002771	0	21.54714495	314.3749533	5.410348486	0	1.2582363	6.62490243	-0.043682356	0	-0.043682356	0	-0.043682356	0.043682356	0	22.75	0	0	0
4564	48.99	52.99	80	0.1072953	0.4786458	1.079612	5.23632583	0	0	1.286754	0	32.42822905	327.7721806	5.480463568	0	0.97643733	6.813884365	0.356983468	0.270098507	0.086884961	2.467812283	-2.380927322	2.380927322	0	23.2	0	0	0
4565	59.48	106.85	80	0.1010353	0.4038278	0.9509725	4.535814007	0	0	1.668804	0	32.4619164	297.2190487	5.908414818	0.052267292	0.82380861	7.51328454	0.72879382	0.270098507	0.458695314	2.467812283	-2.009116969	2.009116969	0	23.8	23.15568824	56.3740338	56.3740338
4566	98.28	159.84	80	0.0819783	0.3115943	1.1188708	3.605446753	0	0	1.785255	0	33.44246824	270.9647393	6.080613992	0.635480125	0.63565227	8.699335682	1.347589295	0.270098507	1.077490789	2.467812283	-1.390321494	1.390321494	0	25.35	66.95225511	182.3527541	182.3527541
4567	130.23	266.69	80	0.0830255	0.1894055	1.174207	3.21359796	0	0	0.762336	0	28.02085764	276.0700449	7.237241921	2.101199261	0.38638722	9.598894835	-0.125933568	0	-0.125933568	0	-0.125933568	0.125933568	0	27.65	98.57322104	140.3534218	140.3534218
4568	142.18	266.69	80	0.0747085	0.1025155	1.0009715	3.596690361	0	0	0.259047	0	31.18505418	295.7591372	6.930339429	3.909982574	0.20913162	10.00024056	-1.04921306	0	-1.04921306	0	-1.04921306	1.04921306	0	29.25	200.786901	125.0555262	125.0555262
4569	144.64	212.82	30	0.0701515	0.1019328	0.7921858	4.161478007	0	0	0.13383	0	33.28190602	303.7790791	6.826738164	5.802863875	0.20794281	10.14310114	-2.694443707	0	-2.694443707	0	-2.694443707	2.694443707	0	30.8	342.9549094	143.0483252	143.0483252
4570	139.8	133.35	30	0.0910298	0.1834698	0.8652773	3.136979479	0	0	0.040713	0	34.59078431	278.7704187	6.476487863	7.437698169	0.37427829	10.28133674	-4.007127582	0	-4.007127582	0	-4.007127582	4.007127582	0	32.2	462.3975554	149.2704811	149.2704811
4571	142.51	106.85	30	0.1351588	0.4276998	0.730575	4.25998748	0	0	0.122976	0	35.64812703	267.8374449	4.970151479	8.490131494	0.87250749	10.23226053	-4.10052993	0	-4.10052993	0	-4.10052993	4.10052993	0	33.6	539.4137258	153.2538223	153.2538223
4572	158.42	159.84	30	0.1229583	0.6306275	0.8948088	5.120303555	0	0	0.369972	0	35.18517914	252.4859481	5.171610424	9.063755925	1.2864801	9.827959954	-5.693886494	0	-5.693886494	0	-5.693886494	5.693886494	0	34.9	567.2682525	152.9452924	152.9452924
4573	153.3	212.82	30	0.089228	0.7056225	0.9159698	5.126870856	0	0	0.259869	0	35.10101191	252.1422896	5.010139834	9.123185357	1.4394699	9.669425822	-5.903369268	0	-5.903369268	0	-5.903369268	5.903369268	0	35.4	542.705937	150.4739998	150.4739998
4574	132.29	133.35	30	0.076228	0.6742213	1.0200205	4.883880823	0	0	0.339306	0	34.7437345	269.4997321	5.151562062	8.580551763	1.37541135	9.354670049	-5.752855126	0	-5.752855126	0	-5.752855126	5.752855126	0	35.6	464.645557	146.210448	146.210448
4575	119.24	79.48	30	0.1047513	0.5885865	1.1526058	4.684672776	0	0	0.189402	0	34.18024598	276.1713217	5.465075095	7.714474056	1.20071646	9.07408776	-5.306177852	0	-5.306177852	0	-5.306177852	5.306177852	0	36.2	344.0650951	139.4085329	139.4085329
4576	115.23	79.48	30	0.1259078	0.6196275	1.0197195	3.682065233	0	0	0.479646	0	33.02467342	279.3561186	5.445351842	6.428433652	1.2640401	9.027452517	-4.110373077	0	-4.110373077	0	-4.110373077	4.110373077	0	36.7	200.514065	123.7632438	123.7632438
4577	122.98	133.35	30	0.123172	0.643766	0.834293	3.73679272	0	0	0.807609	0	31.00702434	265.3244031	5.78725769	4.775705672	1.31328264	9.309961882	-2.566284121	0	-2.566284121	0	-2.566284121	2.566284121	0	36.55	99.90082295	135.0669092	135.0669092
4578	142.73	159.84	80	0.111634	0.6083968	0.6671625	3.8156003	0	0	1.595169	0	28.28558144	229.8571955	7.181106508	3.124778727	1.24112937	9.148215956	-2.398798648	0	-2.398798648	0	-2.398798648	2.398798648	0	36.1	67.20486368	174.5399822	174.5399822
4579	165.8	159.84	80	0.0798108	0.4540993	0.4261033	4.25779838	0	0	1.148409	0	25.98270166	241.0932741	7.839342997	1.54714357	0.92636247	8.874956556	-1.43789248	0	-1.43789248	0	-1.43789248	1.43789248	0	35.55	27.27249926	118.6987515	118.6987515
4580	167.23	133.35	80	0.1143048	0.2994888	0.3189873	3.031902706	0	0	0.349416	0	24.21996034	262.2654805	8.229690022	0.47579473	0.61095705	8.610304764	-0.706137038	0	-0.706137038	0	-0.706137038	0.706137038	0	33.75	0	0	0
4581	158.14	106.85	80	0.1653175	0.2556985	0.357628	2.39049657	0	0	0.004233	0	29.71159554	256.1518701	7.891685477	0.048203302	0.52162494	8.481447604	0.019933885	0.270098507	-0.250164621	0	-0.250164621	0.250164621	0	30.95	0	0	0
4582	145.07	52.99	80	0.207597	0.2704685	0.3359858	2.458358659	0	0	0	0	23.17637411	286.772162	8.157082441	0	0.55175574	8.37725702	-0.331581161	0	-0.331581161	0	-0.331581161	0.331581161	0	29.25	0	0	0
4583	112.51	52.99	80	0.252007	0.315883	0.2225175	3.025335405	0	0	0.045915	0	32.66164534	314.8159927	6.063058129	0	0.64440132	7.703037306	0.995577858	0.270098507	0.725479351	2.467812283	-1.742332932	1.742332932	0	29.85	0	0	0
